Date and Time:                Mon May 26 12:15:58.225 2025
681.15076	278
681.18774	269
681.22479	266
681.26178	277
681.29877	274
681.33582	261
681.3728	256
681.40979	295
681.44678	281
681.48383	263
681.52081	279
681.5578	281
681.59479	297
681.63177	276
681.66876	285
681.70575	301
681.7428	281
681.77979	268
681.81677	277
681.85376	268
681.89075	277
681.92773	259
681.96472	271
682.00171	279
682.03864	272
682.07562	274
682.11261	268
682.1496	290
682.18658	280
682.22357	268
682.26056	278
682.29749	252
682.33447	287
682.37146	270
682.40845	287
682.44537	282
682.48236	268
682.51935	241
682.55634	267
682.59326	280
682.63025	274
682.66718	264
682.70416	274
682.74115	269
682.77808	278
682.81506	256
682.85199	266
682.88898	265
682.9259	274
682.96289	267
682.99982	263
683.0368	252
683.07373	278
683.11066	257
683.14764	276
683.18457	277
683.2215	261
683.25848	260
683.29541	257
683.33234	277
683.36932	270
683.40625	255
683.44318	260
683.4801	272
683.51703	256
683.55402	251
683.59094	250
683.62787	272
683.66479	242
683.70172	242
683.73865	238
683.77557	259
683.8125	258
683.84943	241
683.88635	270
683.92328	266
683.96021	266
683.99713	249
684.03406	248
684.07098	259
684.10791	260
684.14484	253
684.18176	273
684.21863	259
684.25555	262
684.29248	241
684.32941	244
684.36627	249
684.4032	264
684.44012	252
684.47705	269
684.51392	265
684.55084	282
684.58777	258
684.62463	255
684.66156	253
684.69843	254
684.73535	237
684.77228	252
684.80914	262
684.84607	256
684.88293	249
684.91986	266
684.95673	268
684.99359	263
685.03052	245
685.06738	247
685.10431	247
685.14117	263
685.17804	245
685.21497	247
685.25183	255
685.2887	245
685.32556	228
685.36249	239
685.39935	253
685.43622	250
685.47308	249
685.50995	239
685.54688	249
685.58374	241
685.62061	232
685.65747	239
685.69434	249
685.7312	267
685.76807	246
685.80493	243
685.8418	249
685.87866	255
685.91553	234
685.95239	238
685.98926	243
686.02612	274
686.06299	229
686.09985	234
686.13666	245
686.17352	267
686.21039	244
686.24725	257
686.28412	252
686.32092	253
686.35779	233
686.39465	246
686.43146	257
686.46832	249
686.50519	229
686.54199	241
686.57886	264
686.61572	261
686.65253	249
686.68939	238
686.7262	252
686.76306	234
686.79987	233
686.83673	223
686.87354	274
686.9104	236
686.9472	248
686.98407	216
687.02087	236
687.05768	239
687.09454	240
687.13135	253
687.16815	262
687.20502	240
687.24182	226
687.27863	242
687.31543	248
687.35223	264
687.3891	257
687.4259	262
687.46271	250
687.49951	254
687.53632	231
687.57312	228
687.60992	232
687.64673	257
687.68359	241
687.7204	245
687.7572	255
687.79401	242
687.83075	226
687.86755	231
687.90436	241
687.94116	238
687.97797	239
688.01477	228
688.05157	241
688.08838	236
688.12512	228
688.16193	227
688.19873	242
688.23553	248
688.27234	240
688.30908	244
688.34589	250
688.38269	262
688.41943	231
688.45624	243
688.49298	243
688.52979	243
688.56659	228
688.60333	230
688.64014	257
688.67688	260
688.71368	218
688.75043	242
688.78723	242
688.82397	245
688.86078	218
688.89752	231
688.93427	245
688.97107	247
689.00781	244
689.04456	242
689.08136	243
689.1181	255
689.15485	244
689.19159	224
689.22839	247
689.26514	242
689.30188	214
689.33862	242
689.37537	245
689.41217	231
689.44891	219
689.48566	226
689.5224	239
689.55914	219
689.59589	227
689.63263	230
689.66937	240
689.70612	244
689.74286	234
689.7796	249
689.81635	243
689.85309	247
689.88977	233
689.92651	242
689.96326	243
690	271
690.03674	241
690.07343	238
690.11017	255
690.14691	235
690.18365	250
690.22034	237
690.25708	261
690.29382	233
690.33051	238
690.36725	245
690.40399	254
690.44067	249
690.47742	249
690.5141	241
690.55084	251
690.58752	237
690.62427	245
690.66095	243
690.69769	243
690.73438	252
690.77106	248
690.8078	258
690.84448	259
690.88123	273
690.91791	245
690.95459	261
690.99127	266
691.02802	268
691.0647	254
691.10138	276
691.13806	276
691.1748	284
691.21149	277
691.24817	298
691.28485	302
691.32153	319
691.35822	335
691.3949	319
691.43158	342
691.46826	363
691.50494	366
691.54163	383
691.57831	395
691.61499	414
691.65167	471
691.68835	539
691.72504	610
691.76172	731
691.7984	937
691.83508	1324
691.8717	1950
691.90839	3034
691.94507	4920
691.98175	7869
692.01837	9339
692.05505	7709
692.09174	5047
692.12836	2988
692.16504	1880
692.20172	1283
692.23834	972
692.27502	773
692.31171	675
692.34833	586
692.38501	512
692.42163	474
692.45831	468
692.49493	454
692.53162	401
692.56824	406
692.60486	421
692.64154	412
692.67816	401
692.71484	425
692.75146	440
692.78809	436
692.82471	458
692.86139	472
692.89801	490
692.93463	517
692.97125	529
693.00793	552
693.04456	631
693.08118	707
693.1178	775
693.15442	915
693.19104	1137
693.22766	1456
693.26428	1884
693.3009	2617
693.33752	3810
693.37415	5660
693.41077	8689
693.44739	12517
693.48401	13960
693.52063	11717
693.55725	7958
693.59387	5033
693.63049	3324
693.66711	2315
693.70367	1736
693.7403	1373
693.77692	1141
693.81354	948
693.85016	808
693.88672	696
693.92334	672
693.95996	601
693.99652	537
694.03314	482
694.06976	462
694.10632	424
694.14294	387
694.1795	389
694.21613	375
694.25269	351
694.28931	343
694.32587	332
694.36249	342
694.39905	328
694.43567	303
694.47223	304
694.50879	301
694.54541	301
694.58197	283
694.61853	292
694.65515	307
694.69171	286
694.72827	272
694.76483	259
694.80145	286
694.83801	268
694.87457	262
694.91113	278
694.94769	265
694.98425	272
695.02081	264
695.05737	254
695.09393	258
695.13049	242
695.16705	241
695.20361	248
695.24017	281
695.27673	247
695.31329	254
695.34985	239
695.38641	260
695.42297	255
695.45953	242
695.49609	253
695.53259	253
695.56915	233
695.60571	223
695.64227	236
695.67877	233
695.71533	238
695.75189	247
695.78839	252
695.82495	232
695.86151	251
695.89801	238
695.93457	237
695.97107	231
696.00763	226
696.04419	250
696.08069	228
696.11725	234
696.15375	251
696.19025	233
696.22681	217
696.26331	250
696.29987	224
696.33636	231
696.37286	239
696.40942	257
696.44592	237
696.48242	248
696.51892	222
696.55548	237
696.59198	247
696.62848	225
696.66498	227
696.70148	235
696.73798	236
696.77454	218
696.81104	222
696.84753	251
696.88403	247
696.92053	224
696.95703	213
696.99353	246
697.03003	220
697.06653	217
697.10303	237
697.13953	246
697.17596	230
697.21246	227
697.24896	224
697.28546	243
697.32196	244
697.35846	212
697.3949	234
697.4314	249
697.4679	230
697.50433	210
697.54083	214
697.57733	232
697.61377	245
697.65027	225
697.68677	221
697.72321	218
697.7597	219
697.79614	221
697.83264	238
697.86908	219
697.90558	233
697.94202	217
697.97852	215
698.01495	229
698.05145	220
698.08789	238
698.12433	205
698.16083	230
698.19727	236
698.2337	201
698.27014	229
698.30664	216
698.34308	222
698.37952	214
698.41595	189
698.45239	232
698.48889	231
698.52533	221
698.56177	199
698.59821	213
698.63464	227
698.67108	211
698.70752	218
698.74396	227
698.7804	220
698.81683	206
698.85327	218
698.88971	221
698.92615	216
698.96259	198
698.99896	196
699.0354	234
699.07184	220
699.10828	223
699.14471	228
699.18109	210
699.21753	221
699.25397	185
699.29034	222
699.32678	228
699.36322	214
699.3996	195
699.43604	209
699.47247	207
699.50885	195
699.54529	180
699.58167	198
699.6181	216
699.65448	203
699.69092	175
699.72729	191
699.76367	212
699.80011	216
699.83649	189
699.87292	189
699.9093	190
699.94568	194
699.98206	187
700.01849	202
700.05487	194
700.09125	186
700.12762	176
700.16406	184
700.20044	206
700.23682	193
700.27319	171
700.30957	177
700.34595	213
700.38232	187
700.4187	179
700.45508	182
700.49146	189
700.52783	200
700.56421	178
700.60059	190
700.63696	198
700.67334	184
700.70972	183
700.74609	173
700.78247	186
700.81879	184
700.85516	175
700.89154	183
700.92792	176
700.96423	177
701.00061	175
701.03699	177
701.0733	168
701.10968	185
701.14606	170
701.18237	184
701.21875	214
701.25507	221
701.29144	198
701.32776	215
701.36414	195
701.40045	187
701.43683	165
701.47314	181
701.50952	195
701.54584	172
701.58215	162
701.61853	179
701.65485	182
701.69116	172
701.72754	173
701.76385	167
701.80017	170
701.83649	158
701.87286	165
701.90918	174
701.9455	162
701.98181	160
702.01813	177
702.05444	177
702.09076	179
702.12708	175
702.16339	179
702.19971	172
702.23602	176
702.27234	158
702.30865	184
702.34497	167
702.38129	179
702.4176	189
702.45392	169
702.49023	168
702.52649	195
702.56281	176
702.59912	165
702.63544	195
702.67169	186
702.70801	176
702.74432	174
702.78064	186
702.81689	193
702.85321	181
702.88947	172
702.92578	179
702.9621	193
702.99835	214
703.03467	184
703.07092	197
703.10724	197
703.14349	195
703.17975	184
703.21606	206
703.25232	219
703.28864	216
703.32489	194
703.36115	211
703.39746	205
703.43372	213
703.46997	193
703.50623	204
703.54254	213
703.5788	206
703.61505	203
703.65131	214
703.68756	224
703.72382	209
703.76007	214
703.79633	193
703.83264	220
703.8689	232
703.90515	177
703.94141	225
703.9776	206
704.01385	225
704.05011	197
704.08636	205
704.12262	228
704.15887	199
704.19513	215
704.23138	205
704.26758	212
704.30383	220
704.34009	219
704.37634	206
704.41254	235
704.44879	235
704.48505	218
704.52124	242
704.5575	256
704.59369	246
704.62994	252
704.6662	242
704.70239	262
704.73865	262
704.77484	245
704.8111	225
704.84729	249
704.88348	242
704.91974	231
704.95593	239
704.99219	248
705.02838	259
705.06458	235
705.10083	224
705.13702	240
705.17322	256
705.20941	247
705.24561	245
705.28186	271
705.31805	251
705.35425	231
705.39044	262
705.42664	260
705.46283	259
705.49902	244
705.53522	229
705.57141	249
705.6076	243
705.6438	225
705.67999	233
705.71619	239
705.75238	231
705.78857	233
705.82477	229
705.86096	230
705.89709	229
705.93329	230
705.96948	250
706.00568	245
706.04187	252
706.078	227
706.1142	241
706.15039	253
706.18652	262
706.22272	242
706.25885	275
706.29504	261
706.33124	255
706.36737	228
706.40356	240
706.4397	229
706.47589	251
706.51202	221
706.54816	251
706.58435	246
706.62048	274
706.65668	238
706.69281	253
706.72894	268
706.76514	263
706.80127	260
706.8374	263
706.87354	278
706.90967	274
706.94586	264
706.98199	268
707.01813	278
707.05426	252
707.09039	250
707.12653	278
707.16266	266
707.19879	278
707.23492	264
707.27106	269
707.30719	281
707.34332	300
707.37946	288
707.41559	269
707.45172	279
707.48785	267
707.52399	276
707.56006	270
707.59619	296
707.63232	287
707.66846	260
707.70453	266
707.74066	262
707.77679	263
707.81293	254
707.849	274
707.88513	265
707.9212	265
707.95734	238
707.99341	255
708.02954	254
708.06561	260
708.10175	252
708.13782	251
708.17395	258
708.21002	265
708.24615	237
708.28223	248
708.3183	267
708.35443	260
708.3905	248
708.42657	245
708.46271	270
708.49878	245
708.53485	225
708.57092	222
708.60699	243
708.64313	239
