10	0.113632457
20	0.183136234
30	0.264687059
40	0.34077975
50	0.403933299
60	0.452388483
70	0.481970561
80	0.509100269
	
100	0.549259734
110	0.569170817
120	0.57374089
130	0.543567235
140	0.576864298
	
160	0.580601223
170	0.580682104
180	0.582356689
190	0.581515299
200	0.586698447
210	0.583823112
220	0.584146507
230	0.583328039
240	0.583638449
250	0.588027388
260	0.584539214
270	0.579596845
280	0.580431702
290	0.569136332
