Date and Time:                Mon May 26 11:38:49.858 2025
Software Version:             4.30.30034.0
Temperature (C):              -35
Model:                        DU401_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Accumulate Cycle Time (secs): 0.1
Frequency (Hz):               10
Number of Accumulations:      15
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 16.25
Pixel Readout Time (usecs):   10
Serial Number:                24210
Pre-Amplifier Gain:           1.7x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
DongWooDM500i:
Serial Number:                
Wavelength (nm):              690
Grating Groove Density (l/mm):1200



671.08093	241
671.11823	235
671.15552	243
671.19281	217
671.2301	225
671.26746	217
671.30475	235
671.34204	240
671.37933	230
671.41663	244
671.45392	226
671.49121	214
671.5285	245
671.5658	247
671.60309	241
671.64038	255
671.67761	220
671.7149	234
671.7522	255
671.78949	247
671.82678	237
671.86407	242
671.90137	244
671.9386	221
671.97589	220
672.01318	238
672.05048	225
672.08771	223
672.125	220
672.16229	232
672.19952	227
672.23682	211
672.27411	218
672.31134	240
672.34863	255
672.38586	221
672.42316	212
672.46045	233
672.49768	245
672.53497	211
672.5722	208
672.6095	221
672.64673	227
672.68396	200
672.72125	212
672.75848	227
672.79578	227
672.83301	211
672.87024	211
672.90753	242
672.94476	237
672.98199	233
673.01929	219
673.05652	227
673.09375	221
673.13098	236
673.16827	223
673.20551	249
673.24274	226
673.27997	219
673.3172	193
673.35443	236
673.39172	215
673.42896	226
673.46619	226
673.50342	230
673.54065	221
673.57788	202
673.61511	205
673.65234	207
673.68958	225
673.72681	223
673.76404	199
673.80127	218
673.8385	222
673.87567	220
673.9129	192
673.95013	229
673.98737	231
674.0246	201
674.06183	197
674.099	223
674.13623	225
674.17346	223
674.21069	200
674.24786	205
674.2851	221
674.32233	195
674.3595	198
674.39673	210
674.43396	207
674.47113	194
674.50836	204
674.54553	215
674.58276	236
674.61993	196
674.65717	195
674.6944	222
674.73157	216
674.76874	217
674.80597	214
674.84314	207
674.88037	198
674.91754	211
674.95477	197
674.99194	225
675.02911	214
675.06635	210
675.10352	219
675.14069	229
675.17786	200
675.21509	224
675.25226	201
675.28943	206
675.3266	217
675.36383	203
675.401	204
675.43817	209
675.47534	222
675.51251	183
675.54968	210
675.58685	205
675.62402	218
675.66119	198
675.69836	217
675.73553	204
675.77271	204
675.80988	208
675.84705	199
675.88422	219
675.92139	228
675.95856	201
675.99573	213
676.0329	191
676.07007	225
676.10718	194
676.14435	212
676.18152	230
676.21869	204
676.25586	207
676.29297	189
676.33014	191
676.36731	209
676.40442	203
676.44159	219
676.47876	190
676.51587	214
676.55304	209
676.59021	194
676.62732	226
676.66449	212
676.7016	202
676.73877	197
676.77588	211
676.81305	200
676.85016	200
676.88733	209
676.92444	201
676.96161	214
676.99872	193
677.03583	218
677.073	205
677.11011	211
677.14728	206
677.18439	201
677.2215	204
677.25861	188
677.29578	220
677.33289	200
677.37	215
677.4071	215
677.44427	189
677.48138	196
677.51849	222
677.5556	219
677.59271	187
677.62982	192
677.66693	217
677.70404	216
677.74115	196
677.77826	210
677.81537	220
677.85248	194
677.88959	192
677.9267	182
677.96381	216
678.00092	211
678.03802	215
678.07513	201
678.11224	211
678.14935	205
678.18646	185
678.22351	203
678.26062	198
678.29773	198
678.33484	198
678.37189	176
678.409	200
678.44611	212
678.48322	198
678.52026	192
678.55737	184
678.59442	196
678.63153	180
678.66864	199
678.70569	199
678.7428	205
678.77985	184
678.81696	192
678.854	179
678.89111	206
678.92816	180
678.96527	193
679.00232	206
679.03943	207
679.07648	183
679.11353	178
679.15063	198
679.18768	173
679.22473	182
679.26184	184
679.29889	210
679.33594	178
679.37305	188
679.4101	196
679.44714	193
679.48419	198
679.52124	184
679.55835	177
679.5954	189
679.63245	184
679.66949	194
679.70654	184
679.74359	190
679.78064	188
679.81769	192
679.85474	192
679.89178	196
679.92883	192
679.96588	201
680.00293	170
680.03998	191
680.07703	182
680.11407	176
680.15112	196
680.18811	201
680.22516	193
680.26221	178
680.29926	178
680.3363	205
680.37329	193
680.41034	196
680.44739	199
680.48444	211
680.52142	190
680.55847	184
680.59552	178
680.63251	203
680.66956	186
680.70654	195
680.74359	202
680.78064	190
680.81763	190
680.85468	182
680.89166	166
680.92871	208
680.9657	179
681.00269	183
681.03973	168
681.07672	190
681.11377	191
