Date and Time:                Mon May 26 12:05:41.725 2025
681.15076	267
681.18774	287
681.22479	273
681.26178	280
681.29877	278
681.33582	273
681.3728	258
681.40979	289
681.44678	262
681.48383	277
681.52081	275
681.5578	276
681.59479	288
681.63177	266
681.66876	270
681.70575	291
681.7428	269
681.77979	268
681.81677	289
681.85376	280
681.89075	268
681.92773	263
681.96472	279
682.00171	259
682.03864	269
682.07562	264
682.11261	285
682.1496	289
682.18658	269
682.22357	267
682.26056	291
682.29749	278
682.33447	267
682.37146	267
682.40845	276
682.44537	280
682.48236	266
682.51935	246
682.55634	281
682.59326	253
682.63025	263
682.66718	275
682.70416	279
682.74115	274
682.77808	266
682.81506	285
682.85199	261
682.88898	261
682.9259	262
682.96289	281
682.99982	284
683.0368	263
683.07373	271
683.11066	263
683.14764	288
683.18457	263
683.2215	253
683.25848	251
683.29541	278
683.33234	271
683.36932	236
683.40625	259
683.44318	263
683.4801	263
683.51703	228
683.55402	274
683.59094	262
683.62787	265
683.66479	248
683.70172	257
683.73865	282
683.77557	242
683.8125	243
683.84943	263
683.88635	268
683.92328	261
683.96021	252
683.99713	254
684.03406	269
684.07098	268
684.10791	248
684.14484	248
684.18176	270
684.21863	242
684.25555	255
684.29248	231
684.32941	263
684.36627	247
684.4032	272
684.44012	249
684.47705	262
684.51392	271
684.55084	250
684.58777	273
684.62463	268
684.66156	254
684.69843	249
684.73535	244
684.77228	259
684.80914	263
684.84607	261
684.88293	266
684.91986	257
684.95673	266
684.99359	255
685.03052	242
685.06738	256
685.10431	256
685.14117	259
685.17804	246
685.21497	265
685.25183	261
685.2887	237
685.32556	232
685.36249	260
685.39935	246
685.43622	249
685.47308	259
685.50995	240
685.54688	245
685.58374	247
685.62061	233
685.65747	255
685.69434	247
685.7312	261
685.76807	257
685.80493	255
685.8418	251
685.87866	250
685.91553	242
685.95239	250
685.98926	242
686.02612	242
686.06299	239
686.09985	263
686.13666	252
686.17352	247
686.21039	241
686.24725	261
686.28412	260
686.32092	243
686.35779	234
686.39465	248
686.43146	238
686.46832	234
686.50519	230
686.54199	243
686.57886	239
686.61572	249
686.65253	266
686.68939	248
686.7262	256
686.76306	240
686.79987	233
686.83673	256
686.87354	269
686.9104	231
686.9472	240
686.98407	232
687.02087	236
687.05768	223
687.09454	233
687.13135	256
687.16815	251
687.20502	250
687.24182	232
687.27863	255
687.31543	243
687.35223	242
687.3891	245
687.4259	267
687.46271	239
687.49951	248
687.53632	240
687.57312	264
687.60992	252
687.64673	234
687.68359	232
687.7204	264
687.7572	250
687.79401	236
687.83075	245
687.86755	245
687.90436	237
687.94116	235
687.97797	231
688.01477	243
688.05157	225
688.08838	231
688.12512	246
688.16193	221
688.19873	245
688.23553	221
688.27234	241
688.30908	256
688.34589	253
688.38269	262
688.41943	240
688.45624	243
688.49298	248
688.52979	228
688.56659	227
688.60333	233
688.64014	247
688.67688	243
688.71368	233
688.75043	259
688.78723	232
688.82397	215
688.86078	224
688.89752	248
688.93427	263
688.97107	223
689.00781	253
689.04456	241
689.08136	227
689.1181	233
689.15485	239
689.19159	232
689.22839	236
689.26514	237
689.30188	233
689.33862	233
689.37537	247
689.41217	219
689.44891	245
689.48566	240
689.5224	241
689.55914	218
689.59589	242
689.63263	239
689.66937	232
689.70612	242
689.74286	239
689.7796	227
689.81635	237
689.85309	245
689.88977	245
689.92651	242
689.96326	240
690	228
690.03674	237
690.07343	254
690.11017	253
690.14691	221
690.18365	246
690.22034	231
690.25708	262
690.29382	222
690.33051	251
690.36725	236
690.40399	236
690.44067	232
690.47742	250
690.5141	255
690.55084	234
690.58752	227
690.62427	248
690.66095	254
690.69769	240
690.73438	248
690.77106	265
690.8078	271
690.84448	261
690.88123	257
690.91791	249
690.95459	266
690.99127	256
691.02802	268
691.0647	262
691.10138	272
691.13806	286
691.1748	291
691.21149	285
691.24817	306
691.28485	305
691.32153	305
691.35822	324
691.3949	332
691.43158	347
691.46826	343
691.50494	353
691.54163	399
691.57831	399
691.61499	427
691.65167	477
691.68835	571
691.72504	673
691.76172	862
691.7984	1212
691.83508	1806
691.8717	2879
691.90839	4978
691.94507	8647
691.98175	10821
692.01837	8939
692.05505	5643
692.09174	3089
692.12836	1873
692.16504	1225
692.20172	894
692.23834	752
692.27502	652
692.31171	553
692.34833	489
692.38501	451
692.42163	439
692.45831	416
692.49493	398
692.53162	389
692.56824	373
692.60486	396
692.64154	378
692.67816	395
692.71484	412
692.75146	426
692.78809	425
692.82471	445
692.86139	449
692.89801	473
692.93463	493
692.97125	519
693.00793	570
693.04456	625
693.08118	729
693.1178	838
693.15442	1022
693.19104	1295
693.22766	1755
693.26428	2455
693.3009	3665
693.33752	5589
693.37415	9285
693.41077	14638
693.44739	16736
693.48401	13587
693.52063	8783
693.55725	5173
693.59387	3243
693.63049	2195
693.66711	1627
693.70367	1286
693.7403	1049
693.77692	894
693.81354	771
693.85016	664
693.88672	600
693.92334	557
693.95996	502
693.99652	449
694.03314	432
694.06976	383
694.10632	354
694.14294	349
694.1795	359
694.21613	342
694.25269	327
694.28931	316
694.32587	318
694.36249	330
694.39905	289
694.43567	298
694.47223	309
694.50879	295
694.54541	281
694.58197	277
694.61853	278
694.65515	288
694.69171	255
694.72827	263
694.76483	283
694.80145	260
694.83801	258
694.87457	271
694.91113	256
694.94769	243
694.98425	249
695.02081	243
695.05737	260
695.09393	256
695.13049	242
695.16705	242
695.20361	255
695.24017	241
695.27673	238
695.31329	249
695.34985	249
695.38641	256
695.42297	241
695.45953	238
695.49609	241
695.53259	269
695.56915	238
695.60571	238
695.64227	252
695.67877	250
695.71533	238
695.75189	231
695.78839	252
695.82495	251
695.86151	214
695.89801	240
695.93457	248
695.97107	236
696.00763	225
696.04419	252
696.08069	253
696.11725	232
696.15375	236
696.19025	231
696.22681	215
696.26331	229
696.29987	234
696.33636	229
696.37286	250
696.40942	245
696.44592	224
696.48242	241
696.51892	236
696.55548	221
696.59198	232
696.62848	233
696.66498	251
696.70148	243
696.73798	225
696.77454	225
696.81104	228
696.84753	238
696.88403	232
696.92053	217
696.95703	243
696.99353	238
697.03003	227
697.06653	254
697.10303	253
697.13953	251
697.17596	237
697.21246	236
697.24896	234
697.28546	248
697.32196	240
697.35846	222
697.3949	228
697.4314	246
697.4679	232
697.50433	207
697.54083	225
697.57733	218
697.61377	222
697.65027	234
697.68677	245
697.72321	221
697.7597	216
697.79614	233
697.83264	245
697.86908	219
697.90558	224
697.94202	209
697.97852	236
698.01495	234
698.05145	202
698.08789	229
698.12433	229
698.16083	215
698.19727	216
698.2337	208
698.27014	225
698.30664	225
698.34308	214
698.37952	230
698.41595	215
698.45239	227
698.48889	220
698.52533	203
698.56177	215
698.59821	215
698.63464	225
698.67108	209
698.70752	233
698.74396	216
698.7804	205
698.81683	219
698.85327	226
698.88971	220
698.92615	198
698.96259	207
698.99896	216
699.0354	243
699.07184	216
699.10828	218
699.14471	217
699.18109	235
699.21753	228
699.25397	215
699.29034	213
699.32678	217
699.36322	193
699.3996	202
699.43604	212
699.47247	220
699.50885	199
699.54529	190
699.58167	209
699.6181	219
699.65448	197
699.69092	188
699.72729	205
699.76367	206
699.80011	204
699.83649	203
699.87292	209
699.9093	187
699.94568	194
699.98206	198
700.01849	190
700.05487	192
700.09125	184
700.12762	188
700.16406	204
700.20044	206
700.23682	186
700.27319	186
700.30957	206
700.34595	198
700.38232	180
700.4187	191
700.45508	204
700.49146	205
700.52783	196
700.56421	187
700.60059	196
700.63696	197
700.67334	164
700.70972	177
700.74609	185
700.78247	175
700.81879	173
700.85516	169
700.89154	187
700.92792	167
700.96423	177
701.00061	179
701.03699	187
701.0733	158
701.10968	172
701.14606	191
701.18237	202
701.21875	226
701.25507	234
701.29144	221
701.32776	201
701.36414	186
701.40045	171
701.43683	165
701.47314	205
701.50952	184
701.54584	162
701.58215	176
701.61853	192
701.65485	174
701.69116	172
701.72754	176
701.76385	198
701.80017	173
701.83649	159
701.87286	176
701.90918	183
701.9455	181
701.98181	168
702.01813	189
702.05444	176
702.09076	192
702.12708	170
702.16339	170
702.19971	184
702.23602	184
702.27234	172
702.30865	182
702.34497	181
702.38129	192
702.4176	175
702.45392	187
702.49023	185
702.52649	193
702.56281	176
702.59912	198
702.63544	196
702.67169	192
702.70801	185
702.74432	201
702.78064	204
702.81689	207
702.85321	180
702.88947	184
702.92578	209
702.9621	200
702.99835	192
703.03467	182
703.07092	206
703.10724	196
703.14349	196
703.17975	207
703.21606	215
703.25232	223
703.28864	196
703.32489	216
703.36115	230
703.39746	210
703.43372	223
703.46997	203
703.50623	224
703.54254	220
703.5788	223
703.61505	215
703.65131	244
703.68756	218
703.72382	206
703.76007	211
703.79633	215
703.83264	232
703.8689	218
703.90515	203
703.94141	251
703.9776	216
704.01385	208
704.05011	227
704.08636	227
704.12262	230
704.15887	203
704.19513	223
704.23138	234
704.26758	216
704.30383	238
704.34009	232
704.37634	232
704.41254	255
704.44879	253
704.48505	238
704.52124	270
704.5575	285
704.59369	259
704.62994	264
704.6662	271
704.70239	264
704.73865	263
704.77484	255
704.8111	276
704.84729	262
704.88348	254
704.91974	256
704.95593	267
704.99219	250
705.02838	275
705.06458	270
705.10083	267
705.13702	279
705.17322	275
705.20941	281
705.24561	278
705.28186	277
705.31805	248
705.35425	263
705.39044	275
705.42664	275
705.46283	264
705.49902	242
705.53522	267
705.57141	273
705.6076	257
705.6438	254
705.67999	253
705.71619	238
705.75238	247
705.78857	253
705.82477	254
705.86096	246
705.89709	228
705.93329	236
705.96948	265
706.00568	246
706.04187	263
706.078	257
706.1142	276
706.15039	260
706.18652	268
706.22272	254
706.25885	285
706.29504	274
706.33124	257
706.36737	249
706.40356	272
706.4397	240
706.47589	268
706.51202	257
706.54816	272
706.58435	285
706.62048	281
706.65668	274
706.69281	291
706.72894	309
706.76514	283
706.80127	286
706.8374	300
706.87354	287
706.90967	281
706.94586	281
706.98199	298
707.01813	289
707.05426	286
707.09039	280
707.12653	312
707.16266	295
707.19879	312
707.23492	295
707.27106	316
707.30719	297
707.34332	322
707.37946	311
707.41559	323
707.45172	318
707.48785	285
707.52399	303
707.56006	302
707.59619	311
707.63232	301
707.66846	270
707.70453	302
707.74066	282
707.77679	286
707.81293	278
707.849	310
707.88513	273
707.9212	266
707.95734	254
707.99341	291
708.02954	285
708.06561	259
708.10175	265
708.13782	284
708.17395	291
708.21002	271
708.24615	247
708.28223	260
708.3183	271
708.35443	263
708.3905	271
708.42657	271
708.46271	283
708.49878	275
708.53485	262
708.57092	257
708.60699	263
708.64313	240
