Date and Time:                Mon May 26 11:32:55.196 2025
681.15076	184
681.18774	160
681.22479	181
681.26178	161
681.29877	169
681.33582	174
681.3728	160
681.40979	162
681.44678	165
681.48383	190
681.52081	168
681.5578	171
681.59479	174
681.63177	174
681.66876	165
681.70575	167
681.7428	186
681.77979	185
681.81677	162
681.85376	171
681.89075	158
681.92773	166
681.96472	174
682.00171	158
682.03864	168
682.07562	161
682.11261	164
682.1496	165
682.18658	169
682.22357	171
682.26056	160
682.29749	178
682.33447	195
682.37146	162
682.40845	164
682.44537	162
682.48236	161
682.51935	148
682.55634	160
682.59326	166
682.63025	164
682.66718	167
682.70416	155
682.74115	164
682.77808	190
682.81506	169
682.85199	172
682.88898	177
682.9259	156
682.96289	158
682.99982	179
683.0368	178
683.07373	157
683.11066	171
683.14764	147
683.18457	178
683.2215	168
683.25848	159
683.29541	154
683.33234	165
683.36932	163
683.40625	164
683.44318	172
683.4801	155
683.51703	159
683.55402	152
683.59094	166
683.62787	169
683.66479	168
683.70172	174
683.73865	158
683.77557	153
683.8125	178
683.84943	166
683.88635	174
683.92328	161
683.96021	162
683.99713	172
684.03406	151
684.07098	158
684.10791	158
684.14484	152
684.18176	163
684.21863	157
684.25555	158
684.29248	157
684.32941	159
684.36627	164
684.4032	164
684.44012	162
684.47705	166
684.51392	165
684.55084	155
684.58777	184
684.62463	149
684.66156	167
684.69843	165
684.73535	170
684.77228	171
684.80914	148
684.84607	144
684.88293	164
684.91986	166
684.95673	146
684.99359	166
685.03052	165
685.06738	167
685.10431	152
685.14117	171
685.17804	162
685.21497	141
685.25183	137
685.2887	159
685.32556	143
685.36249	158
685.39935	140
685.43622	168
685.47308	159
685.50995	160
685.54688	146
685.58374	150
685.62061	132
685.65747	156
685.69434	162
685.7312	166
685.76807	161
685.80493	150
685.8418	159
685.87866	173
685.91553	148
685.95239	142
685.98926	160
686.02612	164
686.06299	154
686.09985	153
686.13666	160
686.17352	159
686.21039	146
686.24725	159
686.28412	139
686.32092	165
686.35779	158
686.39465	145
686.43146	162
686.46832	174
686.50519	132
686.54199	149
686.57886	161
686.61572	167
686.65253	153
686.68939	154
686.7262	144
686.76306	155
686.79987	147
686.83673	146
686.87354	160
686.9104	146
686.9472	141
686.98407	152
687.02087	152
687.05768	153
687.09454	144
687.13135	143
687.16815	145
687.20502	159
687.24182	151
687.27863	154
687.31543	148
687.35223	156
687.3891	162
687.4259	137
687.46271	155
687.49951	154
687.53632	150
687.57312	143
687.60992	157
687.64673	168
687.68359	161
687.7204	149
687.7572	141
687.79401	147
687.83075	136
687.86755	155
687.90436	156
687.94116	136
687.97797	152
688.01477	133
688.05157	162
688.08838	162
688.12512	148
688.16193	165
688.19873	151
688.23553	151
688.27234	151
688.30908	151
688.34589	155
688.38269	152
688.41943	136
688.45624	143
688.49298	141
688.52979	140
688.56659	163
688.60333	165
688.64014	142
688.67688	151
688.71368	141
688.75043	160
688.78723	139
688.82397	153
688.86078	157
688.89752	144
688.93427	144
688.97107	149
689.00781	156
689.04456	152
689.08136	142
689.1181	130
689.15485	146
689.19159	158
689.22839	161
689.26514	139
689.30188	130
689.33862	132
689.37537	166
689.41217	150
689.44891	158
689.48566	141
689.5224	127
689.55914	153
689.59589	145
689.63263	155
689.66937	139
689.70612	138
689.74286	141
689.7796	144
689.81635	135
689.85309	140
689.88977	136
689.92651	145
689.96326	135
690	140
690.03674	156
690.07343	139
690.11017	142
690.14691	141
690.18365	123
690.22034	137
690.25708	149
690.29382	150
690.33051	160
690.36725	136
690.40399	147
690.44067	159
690.47742	137
690.5141	153
690.55084	141
690.58752	135
690.62427	141
690.66095	162
690.69769	145
690.73438	128
690.77106	166
690.8078	129
690.84448	150
690.88123	147
690.91791	122
690.95459	153
690.99127	163
691.02802	139
691.0647	140
691.10138	149
691.13806	159
691.1748	174
691.21149	155
691.24817	151
691.28485	172
691.32153	162
691.35822	154
691.3949	144
691.43158	165
691.46826	149
691.50494	166
691.54163	187
691.57831	183
691.61499	205
691.65167	232
691.68835	288
691.72504	468
691.76172	756
691.7984	1586
691.83508	4647
691.8717	7448
691.90839	5766
691.94507	2918
691.98175	1044
692.01837	483
692.05505	311
692.09174	251
692.12836	217
692.16504	177
692.20172	179
692.23834	176
692.27502	180
692.31171	159
692.34833	161
692.38501	166
692.42163	156
692.45831	158
692.49493	166
692.53162	163
692.56824	178
692.60486	176
692.64154	161
692.67816	198
692.71484	218
692.75146	172
692.78809	209
692.82471	197
692.86139	186
692.89801	194
692.93463	194
692.97125	207
693.00793	227
693.04456	263
693.08118	374
693.1178	462
693.15442	792
693.19104	1377
693.22766	2459
693.26428	6124
693.3009	17566
693.33752	23362
693.37415	16185
693.41077	7358
693.44739	2445
693.48401	1100
693.52063	643
693.55725	503
693.59387	411
693.63049	364
693.66711	311
693.70367	284
693.7403	281
693.77692	247
693.81354	240
693.85016	199
693.88672	168
693.92334	162
693.95996	150
693.99652	147
694.03314	157
694.06976	136
694.10632	144
694.14294	132
694.1795	150
694.21613	148
694.25269	160
694.28931	135
694.32587	113
694.36249	124
694.39905	102
694.43567	148
694.47223	140
694.50879	140
694.54541	119
694.58197	128
694.61853	133
694.65515	135
694.69171	121
694.72827	125
694.76483	131
694.80145	127
694.83801	118
694.87457	135
694.91113	137
694.94769	136
694.98425	119
695.02081	128
695.05737	137
695.09393	124
695.13049	136
695.16705	138
695.20361	127
695.24017	128
695.27673	114
695.31329	122
695.34985	134
695.38641	128
695.42297	131
695.45953	140
695.49609	117
695.53259	133
695.56915	106
695.60571	119
695.64227	118
695.67877	121
695.71533	129
695.75189	123
695.78839	122
695.82495	116
695.86151	106
695.89801	116
695.93457	133
695.97107	114
696.00763	116
696.04419	116
696.08069	122
696.11725	134
696.15375	126
696.19025	134
696.22681	136
696.26331	124
696.29987	123
696.33636	134
696.37286	119
696.40942	108
696.44592	113
696.48242	127
696.51892	125
696.55548	126
696.59198	114
696.62848	122
696.66498	108
696.70148	112
696.73798	113
696.77454	118
696.81104	104
696.84753	110
696.88403	109
696.92053	108
696.95703	120
696.99353	118
697.03003	114
697.06653	119
697.10303	119
697.13953	123
697.17596	117
697.21246	123
697.24896	120
697.28546	121
697.32196	105
697.35846	113
697.3949	124
697.4314	129
697.4679	114
697.50433	100
697.54083	117
697.57733	107
697.61377	106
697.65027	128
697.68677	110
697.72321	121
697.7597	114
697.79614	110
697.83264	120
697.86908	128
697.90558	111
697.94202	130
697.97852	109
698.01495	119
698.05145	113
698.08789	106
698.12433	121
698.16083	114
698.19727	118
698.2337	113
698.27014	126
698.30664	94
698.34308	120
698.37952	105
698.41595	109
698.45239	101
698.48889	117
698.52533	126
698.56177	115
698.59821	92
698.63464	113
698.67108	110
698.70752	107
698.74396	107
698.7804	115
698.81683	122
698.85327	121
698.88971	128
698.92615	144
698.96259	142
698.99896	137
699.0354	109
699.07184	117
699.10828	140
699.14471	136
699.18109	134
699.21753	114
699.25397	113
699.29034	99
699.32678	113
699.36322	134
699.3996	105
699.43604	106
699.47247	96
699.50885	97
699.54529	111
699.58167	122
699.6181	121
699.65448	137
699.69092	123
699.72729	111
699.76367	119
699.80011	102
699.83649	115
699.87292	109
699.9093	99
699.94568	118
699.98206	105
700.01849	102
700.05487	110
700.09125	116
700.12762	115
700.16406	100
700.20044	116
700.23682	140
700.27319	122
700.30957	121
700.34595	138
700.38232	141
700.4187	131
700.45508	137
700.49146	126
700.52783	128
700.56421	115
700.60059	119
700.63696	144
700.67334	117
700.70972	101
700.74609	108
700.78247	115
700.81879	117
700.85516	102
700.89154	102
700.92792	100
700.96423	114
701.00061	112
701.03699	134
701.0733	156
701.10968	252
701.14606	330
701.18237	285
701.21875	217
701.25507	153
701.29144	126
701.32776	125
701.36414	133
701.40045	131
701.43683	116
701.47314	112
701.50952	120
701.54584	119
701.58215	134
701.61853	116
701.65485	117
701.69116	123
701.72754	124
701.76385	121
701.80017	115
701.83649	124
701.87286	122
701.90918	136
701.9455	118
701.98181	130
702.01813	142
702.05444	140
702.09076	118
702.12708	120
702.16339	133
702.19971	133
702.23602	133
702.27234	125
702.30865	129
702.34497	139
702.38129	144
702.4176	134
702.45392	135
702.49023	133
702.52649	152
702.56281	146
702.59912	146
702.63544	146
702.67169	166
702.70801	141
702.74432	153
702.78064	147
702.81689	152
702.85321	156
702.88947	170
702.92578	168
702.9621	179
702.99835	175
703.03467	146
703.07092	172
703.10724	187
703.14349	174
703.17975	185
703.21606	181
703.25232	185
703.28864	174
703.32489	194
703.36115	165
703.39746	185
703.43372	184
703.46997	179
703.50623	197
703.54254	196
703.5788	196
703.61505	190
703.65131	198
703.68756	194
703.72382	212
703.76007	201
703.79633	216
703.83264	198
703.8689	202
703.90515	192
703.94141	211
703.9776	187
704.01385	200
704.05011	202
704.08636	204
704.12262	223
704.15887	209
704.19513	204
704.23138	223
704.26758	219
704.30383	235
704.34009	242
704.37634	238
704.41254	282
704.44879	280
704.48505	302
704.52124	313
704.5575	284
704.59369	270
704.62994	286
704.6662	304
704.70239	288
704.73865	279
704.77484	278
704.8111	279
704.84729	283
704.88348	266
704.91974	270
704.95593	296
704.99219	281
705.02838	290
705.06458	283
705.10083	299
705.13702	293
705.17322	296
705.20941	277
705.24561	286
705.28186	288
705.31805	278
705.35425	282
705.39044	261
705.42664	257
705.46283	263
705.49902	264
705.53522	263
705.57141	243
705.6076	250
705.6438	248
705.67999	239
705.71619	253
705.75238	235
705.78857	247
705.82477	238
705.86096	269
705.89709	263
705.93329	263
705.96948	278
706.00568	284
706.04187	274
706.078	295
706.1142	285
706.15039	295
706.18652	275
706.22272	284
706.25885	283
706.29504	280
706.33124	286
706.36737	278
706.40356	313
706.4397	294
706.47589	303
706.51202	316
706.54816	327
706.58435	321
706.62048	328
706.65668	348
706.69281	340
706.72894	332
706.76514	352
706.80127	364
706.8374	352
706.87354	341
706.90967	352
706.94586	349
706.98199	357
707.01813	361
707.05426	366
707.09039	382
707.12653	352
707.16266	377
707.19879	376
707.23492	361
707.27106	381
707.30719	367
707.34332	363
707.37946	365
707.41559	361
707.45172	350
707.48785	337
707.52399	357
707.56006	356
707.59619	352
707.63232	332
707.66846	331
707.70453	320
707.74066	293
707.77679	321
707.81293	306
707.849	312
707.88513	326
707.9212	317
707.95734	313
707.99341	320
708.02954	320
708.06561	297
708.10175	306
708.13782	331
708.17395	323
708.21002	315
708.24615	307
708.28223	318
708.3183	309
708.35443	291
708.3905	285
708.42657	311
708.46271	300
708.49878	302
708.53485	294
708.57092	276
708.60699	274
708.64313	283
