Date and Time:                Mon May 26 11:53:35.542 2025
Software Version:             4.30.30034.0
Temperature (C):              -35
Model:                        DU401_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Accumulate Cycle Time (secs): 0.1
Frequency (Hz):               10
Number of Accumulations:      15
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 16.25
Pixel Readout Time (usecs):   10
Serial Number:                24210
Pre-Amplifier Gain:           1.7x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
DongWooDM500i:
Serial Number:                
Wavelength (nm):              690
Grating Groove Density (l/mm):1200



671.08093	334
671.11823	332
671.15552	349
671.19281	345
671.2301	328
671.26746	338
671.30475	335
671.34204	354
671.37933	350
671.41663	333
671.45392	344
671.49121	342
671.5285	316
671.5658	336
671.60309	331
671.64038	335
671.67761	340
671.7149	333
671.7522	330
671.78949	349
671.82678	351
671.86407	340
671.90137	345
671.9386	336
671.97589	346
672.01318	348
672.05048	324
672.08771	330
672.125	312
672.16229	310
672.19952	327
672.23682	311
672.27411	327
672.31134	312
672.34863	331
672.38586	329
672.42316	316
672.46045	335
672.49768	342
672.53497	329
672.5722	340
672.6095	320
672.64673	318
672.68396	329
672.72125	351
672.75848	314
672.79578	331
672.83301	315
672.87024	314
672.90753	324
672.94476	315
672.98199	312
673.01929	339
673.05652	339
673.09375	316
673.13098	307
673.16827	332
673.20551	323
673.24274	331
673.27997	319
673.3172	344
673.35443	321
673.39172	311
673.42896	308
673.46619	342
673.50342	328
673.54065	334
673.57788	318
673.61511	310
673.65234	301
673.68958	317
673.72681	339
673.76404	325
673.80127	299
673.8385	318
673.87567	318
673.9129	315
673.95013	331
673.98737	332
674.0246	331
674.06183	325
674.099	332
674.13623	313
674.17346	323
674.21069	323
674.24786	321
674.2851	321
674.32233	303
674.3595	303
674.39673	304
674.43396	292
674.47113	302
674.50836	294
674.54553	305
674.58276	303
674.61993	322
674.65717	298
674.6944	317
674.73157	291
674.76874	316
674.80597	317
674.84314	323
674.88037	313
674.91754	313
674.95477	315
674.99194	306
675.02911	313
675.06635	304
675.10352	306
675.14069	300
675.17786	299
675.21509	295
675.25226	303
675.28943	310
675.3266	308
675.36383	297
675.401	301
675.43817	311
675.47534	281
675.51251	291
675.54968	304
675.58685	292
675.62402	291
675.66119	301
675.69836	290
675.73553	280
675.77271	299
675.80988	306
675.84705	306
675.88422	302
675.92139	314
675.95856	302
675.99573	296
676.0329	298
676.07007	285
676.10718	285
676.14435	293
676.18152	283
676.21869	307
676.25586	305
676.29297	288
676.33014	292
676.36731	295
676.40442	309
676.44159	283
676.47876	306
676.51587	274
676.55304	291
676.59021	296
676.62732	289
676.66449	320
676.7016	297
676.73877	277
676.77588	297
676.81305	304
676.85016	295
676.88733	303
676.92444	305
676.96161	296
676.99872	294
677.03583	288
677.073	289
677.11011	308
677.14728	303
677.18439	300
677.2215	294
677.25861	269
677.29578	283
677.33289	285
677.37	294
677.4071	290
677.44427	293
677.48138	280
677.51849	269
677.5556	271
677.59271	302
677.62982	297
677.66693	291
677.70404	298
677.74115	277
677.77826	305
677.81537	302
677.85248	283
677.88959	301
677.9267	286
677.96381	321
678.00092	286
678.03802	288
678.07513	291
678.11224	293
678.14935	297
678.18646	284
678.22351	294
678.26062	299
678.29773	279
678.33484	294
678.37189	294
678.409	279
678.44611	258
678.48322	287
678.52026	301
678.55737	295
678.59442	291
678.63153	288
678.66864	282
678.70569	281
678.7428	281
678.77985	284
678.81696	293
678.854	303
678.89111	288
678.92816	296
678.96527	282
679.00232	291
679.03943	300
679.07648	273
679.11353	275
679.15063	272
679.18768	269
679.22473	288
679.26184	273
679.29889	271
679.33594	283
679.37305	274
679.4101	299
679.44714	279
679.48419	284
679.52124	290
679.55835	282
679.5954	260
679.63245	284
679.66949	280
679.70654	260
679.74359	289
679.78064	282
679.81769	276
679.85474	282
679.89178	283
679.92883	271
679.96588	274
680.00293	271
680.03998	286
680.07703	268
680.11407	255
680.15112	288
680.18811	262
680.22516	260
680.26221	273
680.29926	281
680.3363	286
680.37329	261
680.41034	279
680.44739	270
680.48444	269
680.52142	274
680.55847	281
680.59552	281
680.63251	283
680.66956	255
680.70654	285
680.74359	251
680.78064	258
680.81763	273
680.85468	273
680.89166	258
680.92871	272
680.9657	298
681.00269	271
681.03973	271
681.07672	278
681.11377	269
