Date and Time:                Mon May 26 11:49:11.230 2025
681.15076	252
681.18774	257
681.22479	269
681.26178	286
681.29877	246
681.33582	251
681.3728	263
681.40979	281
681.44678	259
681.48383	251
681.52081	284
681.5578	271
681.59479	270
681.63177	258
681.66876	274
681.70575	297
681.7428	285
681.77979	253
681.81677	274
681.85376	278
681.89075	257
681.92773	258
681.96472	264
682.00171	274
682.03864	276
682.07562	254
682.11261	271
682.1496	288
682.18658	258
682.22357	253
682.26056	267
682.29749	260
682.33447	287
682.37146	247
682.40845	280
682.44537	262
682.48236	253
682.51935	243
682.55634	277
682.59326	277
682.63025	249
682.66718	257
682.70416	273
682.74115	273
682.77808	241
682.81506	256
682.85199	253
682.88898	270
682.9259	265
682.96289	252
682.99982	276
683.0368	250
683.07373	259
683.11066	236
683.14764	260
683.18457	257
683.2215	247
683.25848	257
683.29541	267
683.33234	278
683.36932	257
683.40625	244
683.44318	261
683.4801	276
683.51703	232
683.55402	261
683.59094	258
683.62787	261
683.66479	233
683.70172	236
683.73865	246
683.77557	264
683.8125	257
683.84943	260
683.88635	267
683.92328	251
683.96021	242
683.99713	241
684.03406	262
684.07098	256
684.10791	249
684.14484	245
684.18176	278
684.21863	250
684.25555	251
684.29248	239
684.32941	251
684.36627	259
684.4032	257
684.44012	240
684.47705	246
684.51392	265
684.55084	249
684.58777	255
684.62463	263
684.66156	256
684.69843	238
684.73535	239
684.77228	252
684.80914	266
684.84607	253
684.88293	256
684.91986	240
684.95673	260
684.99359	251
685.03052	238
685.06738	231
685.10431	247
685.14117	245
685.17804	239
685.21497	243
685.25183	247
685.2887	234
685.32556	228
685.36249	243
685.39935	256
685.43622	232
685.47308	250
685.50995	243
685.54688	247
685.58374	230
685.62061	232
685.65747	236
685.69434	252
685.7312	257
685.76807	254
685.80493	229
685.8418	259
685.87866	260
685.91553	237
685.95239	234
685.98926	236
686.02612	251
686.06299	235
686.09985	226
686.13666	252
686.17352	234
686.21039	239
686.24725	239
686.28412	267
686.32092	242
686.35779	235
686.39465	238
686.43146	234
686.46832	243
686.50519	219
686.54199	256
686.57886	240
686.61572	242
686.65253	234
686.68939	246
686.7262	248
686.76306	235
686.79987	232
686.83673	220
686.87354	256
686.9104	239
686.9472	233
686.98407	232
687.02087	248
687.05768	238
687.09454	234
687.13135	255
687.16815	269
687.20502	230
687.24182	240
687.27863	224
687.31543	250
687.35223	240
687.3891	241
687.4259	255
687.46271	241
687.49951	239
687.53632	228
687.57312	244
687.60992	243
687.64673	242
687.68359	217
687.7204	249
687.7572	244
687.79401	233
687.83075	222
687.86755	238
687.90436	238
687.94116	241
687.97797	221
688.01477	234
688.05157	242
688.08838	233
688.12512	233
688.16193	218
688.19873	245
688.23553	243
688.27234	234
688.30908	250
688.34589	244
688.38269	238
688.41943	227
688.45624	239
688.49298	251
688.52979	234
688.56659	213
688.60333	248
688.64014	253
688.67688	238
688.71368	215
688.75043	233
688.78723	239
688.82397	228
688.86078	221
688.89752	230
688.93427	242
688.97107	234
689.00781	235
689.04456	239
689.08136	237
689.1181	233
689.15485	219
689.19159	226
689.22839	246
689.26514	238
689.30188	224
689.33862	213
689.37537	237
689.41217	234
689.44891	229
689.48566	226
689.5224	232
689.55914	218
689.59589	221
689.63263	239
689.66937	251
689.70612	232
689.74286	236
689.7796	218
689.81635	236
689.85309	235
689.88977	221
689.92651	252
689.96326	258
690	235
690.03674	223
690.07343	234
690.11017	240
690.14691	224
690.18365	223
690.22034	250
690.25708	253
690.29382	217
690.33051	214
690.36725	237
690.40399	254
690.44067	232
690.47742	217
690.5141	242
690.55084	236
690.58752	214
690.62427	223
690.66095	242
690.69769	236
690.73438	251
690.77106	228
690.8078	230
690.84448	247
690.88123	249
690.91791	240
690.95459	260
690.99127	246
691.02802	257
691.0647	235
691.10138	259
691.13806	267
691.1748	267
691.21149	258
691.24817	263
691.28485	283
691.32153	298
691.35822	293
691.3949	293
691.43158	306
691.46826	308
691.50494	307
691.54163	332
691.57831	387
691.61499	373
691.65167	441
691.68835	555
691.72504	730
691.76172	1082
691.7984	1715
691.83508	3026
691.8717	6537
691.90839	11350
691.94507	10807
691.98175	6820
692.01837	3290
692.05505	1654
692.09174	991
692.12836	707
692.16504	575
692.20172	477
692.23834	428
692.27502	387
692.31171	370
692.34833	351
692.38501	321
692.42163	327
692.45831	310
692.49493	296
692.53162	287
692.56824	299
692.60486	338
692.64154	307
692.67816	330
692.71484	357
692.75146	378
692.78809	367
692.82471	370
692.86139	378
692.89801	373
692.93463	407
692.97125	424
693.00793	458
693.04456	530
693.08118	599
693.1178	742
693.15442	1015
693.19104	1482
693.22766	2342
693.26428	3663
693.3009	6525
693.33752	13161
693.37415	19611
693.41077	17193
693.44739	10535
693.48401	5260
693.52063	2802
693.55725	1672
693.59387	1158
693.63049	941
693.66711	753
693.70367	650
693.7403	544
693.77692	528
693.81354	474
693.85016	400
693.88672	390
693.92334	376
693.95996	333
693.99652	302
694.03314	300
694.06976	299
694.10632	287
694.14294	271
694.1795	280
694.21613	282
694.25269	269
694.28931	252
694.32587	268
694.36249	276
694.39905	243
694.43567	256
694.47223	266
694.50879	257
694.54541	242
694.58197	247
694.61853	245
694.65515	256
694.69171	244
694.72827	228
694.76483	240
694.80145	252
694.83801	227
694.87457	221
694.91113	229
694.94769	224
694.98425	246
695.02081	216
695.05737	230
695.09393	243
695.13049	219
695.16705	216
695.20361	229
695.24017	243
695.27673	202
695.31329	221
695.34985	246
695.38641	239
695.42297	229
695.45953	223
695.49609	219
695.53259	236
695.56915	211
695.60571	202
695.64227	218
695.67877	231
695.71533	230
695.75189	212
695.78839	231
695.82495	225
695.86151	225
695.89801	208
695.93457	228
695.97107	225
696.00763	206
696.04419	227
696.08069	232
696.11725	226
696.15375	223
696.19025	219
696.22681	194
696.26331	229
696.29987	217
696.33636	214
696.37286	216
696.40942	248
696.44592	212
696.48242	223
696.51892	209
696.55548	216
696.59198	226
696.62848	212
696.66498	229
696.70148	233
696.73798	215
696.77454	210
696.81104	214
696.84753	243
696.88403	217
696.92053	211
696.95703	226
696.99353	232
697.03003	210
697.06653	236
697.10303	224
697.13953	235
697.17596	197
697.21246	204
697.24896	225
697.28546	225
697.32196	217
697.35846	221
697.3949	230
697.4314	240
697.4679	234
697.50433	206
697.54083	201
697.57733	228
697.61377	218
697.65027	213
697.68677	209
697.72321	226
697.7597	227
697.79614	196
697.83264	220
697.86908	202
697.90558	213
697.94202	216
697.97852	229
698.01495	228
698.05145	212
698.08789	199
698.12433	212
698.16083	228
698.19727	224
698.2337	180
698.27014	212
698.30664	232
698.34308	200
698.37952	184
698.41595	202
698.45239	222
698.48889	219
698.52533	199
698.56177	199
698.59821	203
698.63464	220
698.67108	201
698.70752	204
698.74396	203
698.7804	217
698.81683	190
698.85327	211
698.88971	222
698.92615	208
698.96259	226
698.99896	231
699.0354	231
699.07184	199
699.10828	185
699.14471	226
699.18109	229
699.21753	213
699.25397	205
699.29034	216
699.32678	211
699.36322	196
699.3996	190
699.43604	212
699.47247	210
699.50885	196
699.54529	180
699.58167	189
699.6181	212
699.65448	194
699.69092	183
699.72729	196
699.76367	205
699.80011	217
699.83649	190
699.87292	197
699.9093	199
699.94568	193
699.98206	172
700.01849	207
700.05487	195
700.09125	185
700.12762	175
700.16406	188
700.20044	209
700.23682	175
700.27319	175
700.30957	187
700.34595	212
700.38232	187
700.4187	177
700.45508	197
700.49146	200
700.52783	194
700.56421	157
700.60059	185
700.63696	190
700.67334	168
700.70972	158
700.74609	175
700.78247	180
700.81879	172
700.85516	156
700.89154	178
700.92792	168
700.96423	168
701.00061	168
701.03699	176
701.0733	185
701.10968	187
701.14606	231
701.18237	259
701.21875	256
701.25507	220
701.29144	185
701.32776	179
701.36414	180
701.40045	159
701.43683	152
701.47314	171
701.50952	188
701.54584	165
701.58215	161
701.61853	191
701.65485	174
701.69116	162
701.72754	165
701.76385	192
701.80017	167
701.83649	160
701.87286	155
701.90918	176
701.9455	179
701.98181	179
702.01813	186
702.05444	177
702.09076	181
702.12708	188
702.16339	164
702.19971	182
702.23602	203
702.27234	175
702.30865	191
702.34497	190
702.38129	198
702.4176	188
702.45392	176
702.49023	186
702.52649	201
702.56281	183
702.59912	170
702.63544	203
702.67169	201
702.70801	182
702.74432	182
702.78064	207
702.81689	218
702.85321	193
702.88947	182
702.92578	207
702.9621	203
702.99835	195
703.03467	194
703.07092	218
703.10724	212
703.14349	212
703.17975	209
703.21606	221
703.25232	240
703.28864	229
703.32489	201
703.36115	234
703.39746	225
703.43372	237
703.46997	213
703.50623	227
703.54254	240
703.5788	233
703.61505	233
703.65131	248
703.68756	248
703.72382	227
703.76007	234
703.79633	229
703.83264	245
703.8689	246
703.90515	223
703.94141	253
703.9776	241
704.01385	241
704.05011	224
704.08636	233
704.12262	238
704.15887	225
704.19513	233
704.23138	235
704.26758	253
704.30383	237
704.34009	242
704.37634	265
704.41254	288
704.44879	261
704.48505	278
704.52124	301
704.5575	325
704.59369	282
704.62994	281
704.6662	287
704.70239	311
704.73865	294
704.77484	284
704.8111	300
704.84729	274
704.88348	277
704.91974	272
704.95593	283
704.99219	294
705.02838	279
705.06458	269
705.10083	281
705.13702	304
705.17322	299
705.20941	274
705.24561	301
705.28186	302
705.31805	274
705.35425	273
705.39044	297
705.42664	312
705.46283	288
705.49902	253
705.53522	270
705.57141	284
705.6076	260
705.6438	262
705.67999	268
705.71619	273
705.75238	273
705.78857	258
705.82477	282
705.86096	289
705.89709	268
705.93329	262
705.96948	295
706.00568	297
706.04187	300
706.078	267
706.1142	292
706.15039	297
706.18652	288
706.22272	278
706.25885	303
706.29504	295
706.33124	283
706.36737	262
706.40356	282
706.4397	284
706.47589	267
706.51202	280
706.54816	294
706.58435	325
706.62048	308
706.65668	297
706.69281	327
706.72894	359
706.76514	308
706.80127	302
706.8374	326
706.87354	326
706.90967	325
706.94586	309
706.98199	320
707.01813	335
707.05426	335
707.09039	314
707.12653	330
707.16266	345
707.19879	314
707.23492	338
707.27106	340
707.30719	349
707.34332	348
707.37946	331
707.41559	332
707.45172	348
707.48785	310
707.52399	295
707.56006	319
707.59619	330
707.63232	332
707.66846	309
707.70453	316
707.74066	291
707.77679	311
707.81293	285
707.849	320
707.88513	299
707.9212	297
707.95734	280
707.99341	298
708.02954	306
708.06561	288
708.10175	301
708.13782	302
708.17395	325
708.21002	312
708.24615	282
708.28223	300
708.3183	314
708.35443	291
708.3905	278
708.42657	290
708.46271	298
708.49878	273
708.53485	264
708.57092	275
708.60699	301
708.64313	260
