Date and Time:                Mon May 26 11:41:04.658 2025
Software Version:             4.30.30034.0
Temperature (C):              -35
Model:                        DU401_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Accumulate Cycle Time (secs): 0.1
Frequency (Hz):               10
Number of Accumulations:      15
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 16.25
Pixel Readout Time (usecs):   10
Serial Number:                24210
Pre-Amplifier Gain:           1.7x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
DongWooDM500i:
Serial Number:                
Wavelength (nm):              690
Grating Groove Density (l/mm):1200



671.08093	245
671.11823	213
671.15552	243
671.19281	225
671.2301	233
671.26746	228
671.30475	231
671.34204	254
671.37933	245
671.41663	240
671.45392	234
671.49121	225
671.5285	254
671.5658	244
671.60309	242
671.64038	244
671.67761	232
671.7149	218
671.7522	226
671.78949	245
671.82678	205
671.86407	223
671.90137	224
671.9386	232
671.97589	231
672.01318	212
672.05048	222
672.08771	243
672.125	223
672.16229	243
672.19952	235
672.23682	224
672.27411	218
672.31134	229
672.34863	264
672.38586	223
672.42316	230
672.46045	210
672.49768	234
672.53497	224
672.5722	215
672.6095	216
672.64673	231
672.68396	235
672.72125	235
672.75848	224
672.79578	240
672.83301	211
672.87024	223
672.90753	225
672.94476	223
672.98199	228
673.01929	221
673.05652	226
673.09375	221
673.13098	240
673.16827	223
673.20551	242
673.24274	234
673.27997	222
673.3172	212
673.35443	211
673.39172	215
673.42896	211
673.46619	240
673.50342	214
673.54065	234
673.57788	221
673.61511	221
673.65234	202
673.68958	230
673.72681	226
673.76404	221
673.80127	214
673.8385	215
673.87567	229
673.9129	228
673.95013	218
673.98737	222
674.0246	224
674.06183	216
674.099	199
674.13623	228
674.17346	224
674.21069	214
674.24786	212
674.2851	230
674.32233	218
674.3595	208
674.39673	219
674.43396	215
674.47113	202
674.50836	206
674.54553	226
674.58276	231
674.61993	222
674.65717	213
674.6944	217
674.73157	219
674.76874	228
674.80597	216
674.84314	195
674.88037	219
674.91754	214
674.95477	213
674.99194	228
675.02911	211
675.06635	217
675.10352	226
675.14069	213
675.17786	204
675.21509	224
675.25226	219
675.28943	203
675.3266	207
675.36383	206
675.401	217
675.43817	217
675.47534	207
675.51251	195
675.54968	213
675.58685	212
675.62402	191
675.66119	219
675.69836	199
675.73553	215
675.77271	214
675.80988	207
675.84705	205
675.88422	204
675.92139	207
675.95856	234
675.99573	225
676.0329	189
676.07007	196
676.10718	203
676.14435	208
676.18152	196
676.21869	195
676.25586	213
676.29297	212
676.33014	174
676.36731	215
676.40442	199
676.44159	224
676.47876	206
676.51587	199
676.55304	210
676.59021	207
676.62732	198
676.66449	204
676.7016	218
676.73877	189
676.77588	195
676.81305	196
676.85016	197
676.88733	213
676.92444	211
676.96161	203
676.99872	205
677.03583	208
677.073	208
677.11011	209
677.14728	215
677.18439	208
677.2215	199
677.25861	192
677.29578	219
677.33289	205
677.37	216
677.4071	204
677.44427	201
677.48138	227
677.51849	220
677.5556	209
677.59271	205
677.62982	205
677.66693	202
677.70404	207
677.74115	219
677.77826	216
677.81537	220
677.85248	210
677.88959	219
677.9267	199
677.96381	207
678.00092	209
678.03802	213
678.07513	213
678.11224	201
678.14935	199
678.18646	202
678.22351	203
678.26062	196
678.29773	214
678.33484	199
678.37189	197
678.409	206
678.44611	223
678.48322	208
678.52026	186
678.55737	187
678.59442	192
678.63153	216
678.66864	215
678.70569	196
678.7428	199
678.77985	201
678.81696	206
678.854	197
678.89111	181
678.92816	212
678.96527	198
679.00232	189
679.03943	198
679.07648	205
679.11353	199
679.15063	214
679.18768	181
679.22473	190
679.26184	201
679.29889	185
679.33594	177
679.37305	202
679.4101	205
679.44714	177
679.48419	197
679.52124	189
679.55835	201
679.5954	174
679.63245	182
679.66949	201
679.70654	187
679.74359	191
679.78064	200
679.81769	186
679.85474	201
679.89178	182
679.92883	180
679.96588	210
680.00293	172
680.03998	178
680.07703	194
680.11407	205
680.15112	210
680.18811	200
680.22516	191
680.26221	199
680.29926	189
680.3363	205
680.37329	198
680.41034	193
680.44739	180
680.48444	196
680.52142	188
680.55847	201
680.59552	207
680.63251	184
680.66956	201
680.70654	187
680.74359	189
680.78064	179
680.81763	191
680.85468	183
680.89166	182
680.92871	196
680.9657	191
681.00269	177
681.03973	164
681.07672	193
681.11377	202
