Date and Time:                Mon May 26 11:27:33.376 2025
681.15076	181
681.18774	162
681.22479	184
681.26178	190
681.29877	181
681.33582	174
681.3728	176
681.40979	182
681.44678	155
681.48383	174
681.52081	187
681.5578	186
681.59479	168
681.63177	172
681.66876	180
681.70575	186
681.7428	166
681.77979	172
681.81677	169
681.85376	201
681.89075	179
681.92773	159
681.96472	184
682.00171	183
682.03864	166
682.07562	166
682.11261	186
682.1496	196
682.18658	192
682.22357	157
682.26056	174
682.29749	172
682.33447	190
682.37146	157
682.40845	176
682.44537	192
682.48236	167
682.51935	164
682.55634	168
682.59326	186
682.63025	170
682.66718	167
682.70416	176
682.74115	190
682.77808	187
682.81506	175
682.85199	172
682.88898	205
682.9259	160
682.96289	143
682.99982	174
683.0368	205
683.07373	163
683.11066	148
683.14764	175
683.18457	186
683.2215	176
683.25848	140
683.29541	149
683.33234	182
683.36932	180
683.40625	163
683.44318	183
683.4801	182
683.51703	167
683.55402	144
683.59094	187
683.62787	169
683.66479	159
683.70172	144
683.73865	164
683.77557	168
683.8125	165
683.84943	143
683.88635	185
683.92328	176
683.96021	159
683.99713	154
684.03406	177
684.07098	171
684.10791	171
684.14484	154
684.18176	172
684.21863	183
684.25555	157
684.29248	153
684.32941	165
684.36627	174
684.4032	153
684.44012	169
684.47705	166
684.51392	188
684.55084	173
684.58777	161
684.62463	158
684.66156	192
684.69843	166
684.73535	161
684.77228	181
684.80914	168
684.84607	162
684.88293	162
684.91986	158
684.95673	187
684.99359	171
685.03052	149
685.06738	175
685.10431	175
685.14117	178
685.17804	153
685.21497	170
685.25183	153
685.2887	158
685.32556	153
685.36249	192
685.39935	161
685.43622	180
685.47308	148
685.50995	177
685.54688	166
685.58374	145
685.62061	146
685.65747	151
685.69434	171
685.7312	182
685.76807	153
685.80493	167
685.8418	178
685.87866	156
685.91553	161
685.95239	167
685.98926	190
686.02612	162
686.06299	136
686.09985	142
686.13666	184
686.17352	155
686.21039	151
686.24725	162
686.28412	164
686.32092	157
686.35779	152
686.39465	166
686.43146	161
686.46832	152
686.50519	137
686.54199	161
686.57886	166
686.61572	162
686.65253	137
686.68939	161
686.7262	166
686.76306	162
686.79987	141
686.83673	159
686.87354	168
686.9104	154
686.9472	150
686.98407	157
687.02087	173
687.05768	165
687.09454	146
687.13135	165
687.16815	166
687.20502	158
687.24182	144
687.27863	162
687.31543	165
687.35223	165
687.3891	142
687.4259	158
687.46271	176
687.49951	140
687.53632	152
687.57312	159
687.60992	160
687.64673	138
687.68359	135
687.7204	157
687.7572	165
687.79401	161
687.83075	138
687.86755	177
687.90436	175
687.94116	138
687.97797	146
688.01477	147
688.05157	160
688.08838	166
688.12512	145
688.16193	144
688.19873	153
688.23553	140
688.27234	140
688.30908	148
688.34589	175
688.38269	154
688.41943	140
688.45624	160
688.49298	166
688.52979	137
688.56659	159
688.60333	163
688.64014	164
688.67688	178
688.71368	137
688.75043	162
688.78723	155
688.82397	155
688.86078	137
688.89752	153
688.93427	146
688.97107	142
689.00781	138
689.04456	164
689.08136	185
689.1181	145
689.15485	149
689.19159	149
689.22839	156
689.26514	127
689.30188	123
689.33862	134
689.37537	180
689.41217	149
689.44891	154
689.48566	153
689.5224	167
689.55914	142
689.59589	137
689.63263	163
689.66937	156
689.70612	146
689.74286	126
689.7796	150
689.81635	159
689.85309	140
689.88977	134
689.92651	159
689.96326	161
690	152
690.03674	139
690.07343	148
690.11017	154
690.14691	149
690.18365	139
690.22034	129
690.25708	175
690.29382	153
690.33051	150
690.36725	146
690.40399	168
690.44067	141
690.47742	142
690.5141	145
690.55084	173
690.58752	132
690.62427	138
690.66095	165
690.69769	171
690.73438	131
690.77106	143
690.8078	118
690.84448	169
690.88123	136
690.91791	134
690.95459	158
690.99127	169
691.02802	141
691.0647	154
691.10138	152
691.13806	170
691.1748	167
691.21149	128
691.24817	153
691.28485	179
691.32153	159
691.35822	146
691.3949	156
691.43158	169
691.46826	148
691.50494	156
691.54163	160
691.57831	187
691.61499	189
691.65167	194
691.68835	266
691.72504	340
691.76172	510
691.7984	1083
691.83508	3083
691.8717	4573
691.90839	3274
691.94507	1530
691.98175	613
692.01837	365
692.05505	231
692.09174	209
692.12836	192
692.16504	174
692.20172	157
692.23834	164
692.27502	173
692.31171	170
692.34833	155
692.38501	164
692.42163	145
692.45831	161
692.49493	154
692.53162	166
692.56824	182
692.60486	214
692.64154	186
692.67816	204
692.71484	214
692.75146	207
692.78809	211
692.82471	179
692.86139	208
692.89801	200
692.93463	210
692.97125	209
693.00793	243
693.04456	296
693.08118	402
693.1178	506
693.15442	935
693.19104	1577
693.22766	2814
693.26428	7886
693.3009	22618
693.33752	27854
693.37415	17842
693.41077	7430
693.44739	2578
693.48401	1220
693.52063	702
693.55725	562
693.59387	473
693.63049	396
693.66711	308
693.70367	315
693.7403	284
693.77692	280
693.81354	257
693.85016	203
693.88672	172
693.92334	178
693.95996	167
693.99652	135
694.03314	149
694.06976	140
694.10632	138
694.14294	117
694.1795	158
694.21613	153
694.25269	149
694.28931	130
694.32587	128
694.36249	125
694.39905	105
694.43567	133
694.47223	128
694.50879	153
694.54541	134
694.58197	130
694.61853	133
694.65515	148
694.69171	134
694.72827	124
694.76483	139
694.80145	150
694.83801	125
694.87457	127
694.91113	140
694.94769	166
694.98425	124
695.02081	117
695.05737	147
695.09393	131
695.13049	143
695.16705	128
695.20361	135
695.24017	141
695.27673	120
695.31329	120
695.34985	140
695.38641	137
695.42297	128
695.45953	120
695.49609	134
695.53259	142
695.56915	132
695.60571	111
695.64227	136
695.67877	128
695.71533	137
695.75189	113
695.78839	135
695.82495	123
695.86151	98
695.89801	112
695.93457	149
695.97107	134
696.00763	128
696.04419	110
696.08069	129
696.11725	146
696.15375	117
696.19025	111
696.22681	149
696.26331	150
696.29987	125
696.33636	126
696.37286	127
696.40942	130
696.44592	129
696.48242	107
696.51892	136
696.55548	143
696.59198	121
696.62848	118
696.66498	128
696.70148	131
696.73798	130
696.77454	120
696.81104	125
696.84753	123
696.88403	121
696.92053	111
696.95703	135
696.99353	134
697.03003	107
697.06653	122
697.10303	139
697.13953	116
697.17596	124
697.21246	120
697.24896	117
697.28546	133
697.32196	127
697.35846	113
697.3949	124
697.4314	138
697.4679	128
697.50433	95
697.54083	142
697.57733	142
697.61377	125
697.65027	111
697.68677	112
697.72321	133
697.7597	124
697.79614	116
697.83264	141
697.86908	145
697.90558	108
697.94202	122
697.97852	117
698.01495	144
698.05145	113
698.08789	105
698.12433	122
698.16083	142
698.19727	131
698.2337	108
698.27014	123
698.30664	121
698.34308	116
698.37952	103
698.41595	109
698.45239	125
698.48889	111
698.52533	117
698.56177	124
698.59821	111
698.63464	109
698.67108	112
698.70752	115
698.74396	119
698.7804	110
698.81683	101
698.85327	111
698.88971	133
698.92615	133
698.96259	136
698.99896	137
699.0354	128
699.07184	124
699.10828	114
699.14471	147
699.18109	145
699.21753	112
699.25397	120
699.29034	131
699.32678	130
699.36322	135
699.3996	122
699.43604	113
699.47247	137
699.50885	100
699.54529	123
699.58167	127
699.6181	139
699.65448	122
699.69092	106
699.72729	113
699.76367	123
699.80011	103
699.83649	124
699.87292	122
699.9093	130
699.94568	121
699.98206	105
700.01849	117
700.05487	106
700.09125	119
700.12762	96
700.16406	115
700.20044	129
700.23682	129
700.27319	104
700.30957	116
700.34595	145
700.38232	149
700.4187	131
700.45508	143
700.49146	138
700.52783	118
700.56421	105
700.60059	119
700.63696	142
700.67334	104
700.70972	103
700.74609	121
700.78247	116
700.81879	121
700.85516	115
700.89154	105
700.92792	109
700.96423	123
701.00061	113
701.03699	128
701.0733	188
701.10968	281
701.14606	399
701.18237	344
701.21875	244
701.25507	165
701.29144	109
701.32776	129
701.36414	137
701.40045	124
701.43683	92
701.47314	130
701.50952	136
701.54584	125
701.58215	106
701.61853	133
701.65485	132
701.69116	114
701.72754	120
701.76385	130
701.80017	144
701.83649	105
701.87286	114
701.90918	129
701.9455	120
701.98181	111
702.01813	134
702.05444	138
702.09076	141
702.12708	113
702.16339	129
702.19971	154
702.23602	139
702.27234	127
702.30865	121
702.34497	131
702.38129	155
702.4176	132
702.45392	118
702.49023	144
702.52649	160
702.56281	131
702.59912	138
702.63544	157
702.67169	176
702.70801	139
702.74432	135
702.78064	145
702.81689	173
702.85321	153
702.88947	138
702.92578	174
702.9621	184
702.99835	151
703.03467	152
703.07092	164
703.10724	180
703.14349	176
703.17975	169
703.21606	185
703.25232	181
703.28864	164
703.32489	160
703.36115	173
703.39746	208
703.43372	181
703.46997	168
703.50623	200
703.54254	190
703.5788	189
703.61505	190
703.65131	191
703.68756	212
703.72382	182
703.76007	204
703.79633	209
703.83264	208
703.8689	206
703.90515	195
703.94141	236
703.9776	219
704.01385	211
704.05011	204
704.08636	228
704.12262	241
704.15887	207
704.19513	221
704.23138	232
704.26758	240
704.30383	233
704.34009	216
704.37634	271
704.41254	296
704.44879	298
704.48505	312
704.52124	306
704.5575	308
704.59369	261
704.62994	283
704.6662	314
704.70239	319
704.73865	276
704.77484	283
704.8111	288
704.84729	306
704.88348	287
704.91974	279
704.95593	294
704.99219	306
705.02838	297
705.06458	286
705.10083	312
705.13702	331
705.17322	303
705.20941	291
705.24561	310
705.28186	322
705.31805	300
705.35425	271
705.39044	265
705.42664	292
705.46283	262
705.49902	248
705.53522	250
705.57141	249
705.6076	254
705.6438	240
705.67999	254
705.71619	259
705.75238	248
705.78857	227
705.82477	248
705.86096	271
705.89709	263
705.93329	252
705.96948	269
706.00568	300
706.04187	289
706.078	301
706.1142	306
706.15039	327
706.18652	303
706.22272	288
706.25885	308
706.29504	306
706.33124	299
706.36737	307
706.40356	317
706.4397	316
706.47589	320
706.51202	344
706.54816	358
706.58435	367
706.62048	366
706.65668	365
706.69281	373
706.72894	382
706.76514	371
706.80127	377
706.8374	376
706.87354	382
706.90967	384
706.94586	377
706.98199	394
707.01813	417
707.05426	419
707.09039	390
707.12653	416
707.16266	424
707.19879	413
707.23492	389
707.27106	414
707.30719	399
707.34332	379
707.37946	391
707.41559	375
707.45172	392
707.48785	364
707.52399	364
707.56006	375
707.59619	378
707.63232	374
707.66846	345
707.70453	360
707.74066	338
707.77679	350
707.81293	328
707.849	353
707.88513	355
707.9212	351
707.95734	325
707.99341	329
708.02954	341
708.06561	316
708.10175	322
708.13782	356
708.17395	359
708.21002	335
708.24615	322
708.28223	355
708.3183	343
708.35443	310
708.3905	314
708.42657	319
708.46271	326
708.49878	335
708.53485	285
708.57092	315
708.60699	313
708.64313	308
