Date and Time:                Mon May 26 12:18:29.645 2025
Software Version:             4.30.30034.0
Temperature (C):              -35
Model:                        DU401_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Accumulate Cycle Time (secs): 0.1
Frequency (Hz):               10
Number of Accumulations:      15
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 16.25
Pixel Readout Time (usecs):   10
Serial Number:                24210
Pre-Amplifier Gain:           1.7x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
DongWooDM500i:
Serial Number:                
Wavelength (nm):              690
Grating Groove Density (l/mm):1200



671.08093	312
671.11823	333
671.15552	348
671.19281	336
671.2301	313
671.26746	334
671.30475	336
671.34204	345
671.37933	320
671.41663	347
671.45392	338
671.49121	311
671.5285	325
671.5658	327
671.60309	330
671.64038	314
671.67761	316
671.7149	330
671.7522	339
671.78949	335
671.82678	330
671.86407	336
671.90137	347
671.9386	304
671.97589	336
672.01318	335
672.05048	330
672.08771	324
672.125	316
672.16229	315
672.19952	298
672.23682	318
672.27411	305
672.31134	325
672.34863	318
672.38586	320
672.42316	303
672.46045	339
672.49768	314
672.53497	293
672.5722	307
672.6095	312
672.64673	325
672.68396	311
672.72125	309
672.75848	324
672.79578	325
672.83301	316
672.87024	306
672.90753	323
672.94476	308
672.98199	292
673.01929	334
673.05652	323
673.09375	312
673.13098	285
673.16827	319
673.20551	333
673.24274	322
673.27997	305
673.3172	324
673.35443	319
673.39172	310
673.42896	297
673.46619	318
673.50342	323
673.54065	321
673.57788	309
673.61511	301
673.65234	303
673.68958	313
673.72681	310
673.76404	308
673.80127	313
673.8385	314
673.87567	297
673.9129	295
673.95013	308
673.98737	300
674.0246	296
674.06183	301
674.099	310
674.13623	302
674.17346	294
674.21069	306
674.24786	320
674.2851	296
674.32233	295
674.3595	305
674.39673	281
674.43396	319
674.47113	284
674.50836	296
674.54553	292
674.58276	297
674.61993	283
674.65717	296
674.6944	310
674.73157	290
674.76874	291
674.80597	274
674.84314	307
674.88037	296
674.91754	304
674.95477	289
674.99194	300
675.02911	296
675.06635	277
675.10352	292
675.14069	301
675.17786	300
675.21509	288
675.25226	300
675.28943	291
675.3266	286
675.36383	278
675.401	286
675.43817	306
675.47534	279
675.51251	259
675.54968	270
675.58685	286
675.62402	294
675.66119	289
675.69836	273
675.73553	296
675.77271	298
675.80988	280
675.84705	289
675.88422	301
675.92139	309
675.95856	274
675.99573	289
676.0329	294
676.07007	283
676.10718	283
676.14435	284
676.18152	293
676.21869	309
676.25586	280
676.29297	283
676.33014	295
676.36731	292
676.40442	279
676.44159	263
676.47876	292
676.51587	277
676.55304	271
676.59021	287
676.62732	295
676.66449	296
676.7016	280
676.73877	255
676.77588	294
676.81305	287
676.85016	280
676.88733	293
676.92444	293
676.96161	290
676.99872	266
677.03583	265
677.073	287
677.11011	288
677.14728	272
677.18439	275
677.2215	273
677.25861	282
677.29578	271
677.33289	271
677.37	271
677.4071	275
677.44427	264
677.48138	262
677.51849	293
677.5556	274
677.59271	247
677.62982	284
677.66693	292
677.70404	271
677.74115	269
677.77826	263
677.81537	273
677.85248	277
677.88959	266
677.9267	257
677.96381	286
678.00092	266
678.03802	289
678.07513	284
678.11224	284
678.14935	286
678.18646	266
678.22351	263
678.26062	286
678.29773	283
678.33484	282
678.37189	260
678.409	281
678.44611	267
678.48322	274
678.52026	272
678.55737	283
678.59442	270
678.63153	264
678.66864	260
678.70569	276
678.7428	265
678.77985	282
678.81696	260
678.854	285
678.89111	272
678.92816	273
678.96527	269
679.00232	267
679.03943	274
679.07648	244
679.11353	239
679.15063	267
679.18768	269
679.22473	255
679.26184	239
679.29889	261
679.33594	251
679.37305	250
679.4101	273
679.44714	280
679.48419	271
679.52124	277
679.55835	270
679.5954	261
679.63245	266
679.66949	254
679.70654	247
679.74359	270
679.78064	267
679.81769	248
679.85474	260
679.89178	269
679.92883	262
679.96588	247
680.00293	250
680.03998	279
680.07703	257
680.11407	250
680.15112	262
680.18811	278
680.22516	265
680.26221	245
680.29926	253
680.3363	257
680.37329	249
680.41034	258
680.44739	260
680.48444	272
680.52142	278
680.55847	259
680.59552	256
680.63251	269
680.66956	256
680.70654	252
680.74359	223
680.78064	278
680.81763	242
680.85468	253
680.89166	236
680.92871	257
680.9657	253
681.00269	235
681.03973	251
681.07672	257
681.11377	240
