0.00120919	570.5	18.74833326
0.001511487	575	17.49285568
0.001813785	576.1666667	22.91215107
0.002116082	607.6666667	67.45566445
0.00241838	686	34.17016242
0.002720677	692.3333333	29.75007003
0.003022975	879.5	86.02732124
0.003325272	709.8333333	32.87197388
0.00362757	720.8333333	48.56507662
0.003929867	716	92.22147255
0.004232164	634.3333333	28.98045318
0.004534462	586.1666667	46.20137083
0.004836759	538	25.70603042
0.005139057	610.8333333	58.01178041
0.005441354	464	29.65130689
0.005743652	443	52.86586801
0.006045949	351.1666667	26.96231939
0.006348247	323	21.84490787
0.006650544	262.1666667	8.565434412
0.006952842	209.5	20.24598726
0.007255139	168	11.08151614
0.007557437	136.8333333	13.242608
0.007859734	96.16666667	7.413950814
0.008162031	71.33333333	4.589843861
0.008464329	110.3333333	4.802776974
