0.000	-1.832E-5	4.651E-6
0.100	-1.783E-5	4.740E-6
0.200	-1.783E-5	5.108E-6
0.300	-1.758E-5	5.147E-6
0.400	-1.760E-5	5.115E-6
0.500	-1.730E-5	5.131E-6
0.600	-1.777E-5	5.456E-6
0.700	-1.763E-5	5.654E-6
0.800	-1.758E-5	5.696E-6
0.900	-1.727E-5	5.386E-6
1.000	-1.715E-5	5.308E-6
1.100	-1.710E-5	5.101E-6
1.200	-1.707E-5	4.648E-6
1.300	-1.683E-5	4.752E-6
1.400	-1.684E-5	5.121E-6
1.500	-1.699E-5	5.187E-6
1.600	-1.720E-5	5.360E-6
1.700	-1.724E-5	5.408E-6
1.800	-1.745E-5	5.499E-6
1.900	-1.723E-5	5.720E-6
2.000	-1.679E-5	5.464E-6
2.100	-1.631E-5	5.891E-6
2.200	-1.588E-5	6.132E-6
2.300	-1.585E-5	6.172E-6
2.400	-1.534E-5	6.167E-6
2.500	-1.510E-5	6.160E-6
2.600	-1.510E-5	5.542E-6
2.700	-1.500E-5	5.421E-6
2.800	-1.478E-5	5.397E-6
2.900	-1.455E-5	5.031E-6
3.000	-1.428E-5	4.856E-6
3.100	-1.429E-5	4.751E-6
3.200	-1.452E-5	4.756E-6
3.300	-1.431E-5	4.784E-6
3.400	-1.391E-5	4.829E-6
3.500	-1.396E-5	4.435E-6
3.600	-1.377E-5	4.164E-6
3.700	-1.381E-5	4.230E-6
3.800	-1.365E-5	3.976E-6
3.900	-1.323E-5	3.738E-6
4.000	-1.339E-5	3.713E-6
4.100	-1.339E-5	3.831E-6
4.200	-1.363E-5	4.072E-6
4.300	-1.363E-5	4.033E-6
4.400	-1.367E-5	4.235E-6
4.500	-1.364E-5	4.421E-6
4.600	-1.350E-5	4.611E-6
4.700	-1.325E-5	5.150E-6
4.800	-1.366E-5	5.419E-6
4.900	-1.359E-5	5.148E-6
5.000	-1.302E-5	5.090E-6
5.099	-1.302E-5	4.894E-6
5.199	-1.305E-5	4.437E-6
5.299	-1.287E-5	4.426E-6
5.399	-1.293E-5	4.197E-6
5.499	-1.302E-5	4.351E-6
5.599	-1.333E-5	4.404E-6
5.699	-1.350E-5	4.158E-6
5.799	-1.319E-5	4.398E-6
5.899	-1.281E-5	4.284E-6
5.999	-1.270E-5	4.085E-6
6.099	-1.255E-5	4.189E-6
6.199	-1.261E-5	4.358E-6
6.299	-1.233E-5	4.448E-6
6.399	-1.203E-5	4.599E-6
6.499	-1.203E-5	4.642E-6
6.599	-1.126E-5	4.646E-6
6.699	-1.120E-5	4.638E-6
6.799	-1.102E-5	4.850E-6
6.899	-1.075E-5	4.661E-6
6.999	-1.038E-5	4.263E-6
7.099	-1.036E-5	4.170E-6
7.199	-1.013E-5	3.887E-6
7.299	-9.855E-6	3.366E-6
7.399	-9.798E-6	3.083E-6
7.499	-9.600E-6	2.910E-6
7.599	-9.370E-6	2.840E-6
7.699	-9.341E-6	2.763E-6
7.799	-9.227E-6	2.893E-6
7.899	-8.609E-6	3.031E-6
7.999	-8.516E-6	2.374E-6
8.099	-8.165E-6	1.978E-6
8.199	-7.813E-6	1.755E-6
8.299	-8.039E-6	1.791E-6
8.399	-8.056E-6	2.187E-6
8.499	-8.327E-6	2.339E-6
8.599	-8.331E-6	2.310E-6
8.699	-8.246E-6	2.238E-6
8.799	-8.184E-6	2.033E-6
8.899	-7.876E-6	1.885E-6
8.999	-7.631E-6	1.964E-6
9.099	-6.861E-6	1.993E-6
9.199	-6.367E-6	1.988E-6
9.299	-6.121E-6	1.932E-6
9.399	-5.964E-6	2.023E-6
9.499	-6.123E-6	2.053E-6
9.599	-6.200E-6	1.782E-6
9.699	-6.643E-6	2.154E-6
9.799	-6.076E-6	2.538E-6
9.899	-6.058E-6	2.275E-6
9.999	-6.125E-6	2.073E-6
10.099	-6.348E-6	2.154E-6
10.199	-6.323E-6	2.121E-6
10.299	-6.321E-6	1.866E-6
10.399	-6.339E-6	1.650E-6
10.499	-6.228E-6	1.546E-6
10.599	-6.117E-6	1.326E-6
10.699	-5.352E-6	1.629E-6
10.799	-5.634E-6	1.475E-6
10.899	-5.367E-6	1.372E-6
10.999	-5.331E-6	1.091E-6
11.099	-5.340E-6	6.649E-7
11.199	-5.186E-6	2.596E-7
11.299	-5.108E-6	3.310E-7
11.399	-5.114E-6	1.384E-7
11.499	-5.141E-6	-2.745E-7
11.599	-5.099E-6	-5.107E-7
11.699	-4.953E-6	-9.152E-7
11.799	-5.363E-6	-1.229E-6
11.899	-4.857E-6	-1.618E-6
11.999	-4.837E-6	-1.498E-6
12.099	-4.998E-6	-9.452E-7
12.199	-4.432E-6	-6.621E-7
12.299	-4.043E-6	-8.037E-7
12.399	-4.486E-6	-1.833E-6
12.499	-4.378E-6	-1.658E-6
12.599	-3.900E-6	-1.631E-6
12.699	-3.408E-6	-1.718E-6
12.799	-3.131E-6	-1.811E-6
12.899	-2.521E-6	-1.830E-6
12.999	-2.132E-6	-1.511E-6
13.099	-2.238E-6	-1.759E-6
13.199	-1.424E-6	-1.299E-6
13.299	-8.227E-7	-1.441E-6
13.399	-1.177E-6	-1.122E-6
13.499	-9.289E-7	-1.688E-6
13.599	-5.042E-7	-2.078E-6
13.699	-9.289E-7	-2.290E-6
13.799	-4.689E-7	-1.794E-6
13.899	-4.335E-7	-1.441E-6
13.999	6.192E-8	-1.830E-6
14.099	6.635E-7	-1.794E-6
14.199	5.573E-7	-1.759E-6
14.299	1.088E-6	-1.688E-6
14.399	1.442E-6	-1.618E-6
14.499	2.008E-6	-1.830E-6
14.599	2.468E-6	-1.794E-6
14.699	2.610E-6	-1.405E-6
14.799	2.822E-6	-1.016E-6
14.899	3.176E-6	-1.193E-6
14.999	3.420E-6	-1.336E-6
15.098	3.674E-6	-1.579E-6
15.198	4.191E-6	-1.701E-6
15.298	4.496E-6	-1.538E-6
15.398	4.683E-6	-1.630E-6
15.498	4.668E-6	-1.573E-6
15.598	2.633E-6	-3.312E-6
15.698	4.457E-6	-1.857E-6
15.798	4.891E-6	-2.086E-6
15.898	4.713E-6	-2.293E-6
15.998	4.707E-6	-2.136E-6
16.098	5.207E-6	-1.890E-6
16.198	5.193E-6	-1.803E-6
16.298	5.429E-6	-2.079E-6
16.398	5.487E-6	-2.081E-6
16.498	5.447E-6	-1.918E-6
16.598	5.291E-6	-1.567E-6
16.698	5.709E-6	-1.821E-6
16.798	5.829E-6	-1.938E-6
16.898	6.010E-6	-1.671E-6
16.998	6.080E-6	-2.063E-6
17.098	6.002E-6	-2.008E-6
17.198	5.892E-6	-1.925E-6
17.298	6.024E-6	-1.608E-6
17.398	5.970E-6	-1.450E-6
17.498	5.948E-6	-1.198E-6
17.598	5.956E-6	-1.037E-6
17.698	5.945E-6	-1.130E-6
17.798	6.178E-6	-9.577E-7
17.898	6.291E-6	-1.109E-6
17.998	6.503E-6	-1.041E-6
18.098	6.495E-6	-7.495E-7
18.198	6.471E-6	-1.064E-6
18.298	6.143E-6	-1.226E-6
18.398	5.474E-6	-1.462E-6
18.498	5.174E-6	-1.821E-6
18.598	4.798E-6	-2.068E-6
18.698	5.401E-6	-2.190E-6
18.798	5.752E-6	-2.056E-6
18.898	5.895E-6	-1.564E-6
18.998	5.939E-6	-1.447E-6
19.098	6.215E-6	-1.726E-6
19.198	6.016E-6	-1.804E-6
19.298	6.248E-6	-1.802E-6
19.398	6.252E-6	-1.846E-6
19.498	6.086E-6	-1.598E-6
19.598	6.289E-6	-1.422E-6
19.698	6.490E-6	-1.069E-6
19.798	6.443E-6	-1.046E-6
19.898	6.542E-6	-1.061E-6
19.998	6.697E-6	-1.542E-6
20.098	6.699E-6	-1.664E-6
20.198	6.458E-6	-1.514E-6
20.298	6.384E-6	-1.527E-6
20.398	6.252E-6	-1.542E-6
20.498	6.396E-6	-1.458E-6
20.598	6.454E-6	-1.444E-6
20.698	6.127E-6	-1.039E-6
20.798	6.093E-6	-6.730E-7
20.898	5.695E-6	-4.470E-7
20.998	5.315E-6	-1.939E-7
21.098	5.217E-6	-4.068E-7
21.198	5.299E-6	-4.007E-7
21.298	5.226E-6	-6.459E-7
21.398	5.696E-6	-1.956E-7
21.498	5.510E-6	5.789E-7
21.598	5.302E-6	1.198E-6
21.698	5.609E-6	1.055E-6
21.798	5.597E-6	1.106E-6
21.898	5.421E-6	9.659E-7
21.998	5.266E-6	9.911E-7
22.098	5.243E-6	7.229E-7
22.198	5.411E-6	5.941E-7
