0.002	116.2	4.266145802
0.0022	122.8	19.48589233
0.0024	127.8	12.94990347
0.0026	129	8.366600265
0.0028	146.6	6.542170894
0.003	149.4	13.88524397
0.0032	162.6	9.235799911
0.0034	160.6	10.64424727
0.0036	167	17.70593121
0.0038	175.2	18.29480801
0.004	176.8	10.13410085
0.0042	167.6	13.63084737
0.0044	185	14.24780685
0.0046	179.4	3.286335345
0.0048	180.8	17.22498186
0.005	176.2	17.13767779
0.0052	172.2	12.8724512
0.0054	181.6	10.06479011
0.0056	173.8	6.534523701
0.0058	177.4	7.368853371
0.006	161.4	6.877499546
0.0062	158	18.33030278
0.0064	147.8	12.75539102
0.0066	135.8	10.84896308
0.0068	139	12.26784415
0.007	131.8	13.25518766
0.0072	125.6	7.602631123
0.0074	121.6	10.73778376
0.0076	104.6	15.6140962
0.0078	103.4	7.700649323
0.008	96.4	9.181503145
0.0082	92.6	8.384509527
0.0084	80	2.915475947
0.0086	68.4	7.635443668
0.0088	62.8	6.220932406
0.009	61.4	10.1882285
0.0092	51	6.519202405
0.0094	45	13.26649916
0.0096	47.6	4.449719092
0.0098	40	5.958187644
0.01	34.2	7.596051606
0.0102	26.4	6.268971207
0.0104	29.2	6.058052492
0.0106	24.6	4.159326869
0.0108	20.6	2.073644135
0.011	21.2	2.167948339
0.0112	16.8	3.033150178
0.0114	18.4	5.594640292
0.0116	24.4	2.880972058
0.0118	19.8	3.701351105
0.012	19.6	4.277849927
0.0122	17.8	6.978538529
0.0124	15.2	2.683281573
0.0126	16.2	5.069516742
0.0128	18.6	5.504543578
0.013	18	5.099019514
0.0132	15.8	3.633180425
0.0134	18.2	3.701351105
0.0136	22.8	2.863564213
0.0138	21	1.870828693
0.014	27.8	3.701351105
0.0142	40	8.215838363
0.0144	50.2	9.203260292
0.0146	65.8	6.942621983
0.0148	76.2	8.408329204
0.015	86.2	13.08434179
0.0152	100.2	10.28105053
0.0154	107.8	7.429670248
0.0156	118	15.3785565
0.0158	134.2	11.94571053
0.016	135.2	20.06738648
